event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
215,2,6,4,4,3,7,3,3,1,3,3,3,1,4,1,1,-18.8293,25.3103,-7.5,49
216,6,3,4,3,2,2,2,2,4,4,0,1,2,5,5,6,13.4282,13.9471,-7.5,51
217,2,3,2,3,3,4,2,1,4,2,6,3,6,4,3,2,12.3526,-29.6243,-7.5,50
218,0,2,4,3,2,3,4,4,2,5,4,2,2,0,3,2,4.75678,24.5982,-7.5,42
219,1,1,3,2,7,4,3,0,4,6,1,1,6,4,6,4,-2.29642,-24.5585,-7.5,53
220,2,3,7,5,3,1,3,2,4,1,2,3,3,4,2,0,-1.11031,11.3462,-7.5,45
221,3,4,4,2,4,4,5,4,2,4,2,2,1,2,3,4,13.2742,27.7561,-7.5,50
222,3,4,1,2,3,7,1,5,2,2,1,4,3,1,2,2,-17.8343,-31.3882,-7.5,43
223,4,2,7,4,4,2,3,2,6,4,2,1,7,2,1,1,-9.00179,-12.9389,-7.5,52
224,2,4,0,3,2,2,4,3,2,5,2,2,2,1,2,1,-9.6761,-19.9908,-7.5,37
225,2,0,2,5,2,2,5,1,5,2,4,6,1,6,2,1,7.39476,18.7228,-7.5,46
226,3,3,1,1,1,4,2,3,3,4,2,3,4,10,5,1,34.0069,-18.1803,-7.5,50
227,7,5,3,3,1,7,6,5,1,2,5,1,1,4,2,1,-23.6811,-2.12807,-7.5,54
228,1,6,3,1,2,3,0,3,4,2,3,3,1,5,6,2,-15.2383,-1.18577,-7.5,45
229,0,2,2,2,2,4,1,7,2,5,0,3,4,1,4,0,11.997,-5.60062,-7.5,39
230,7,2,3,4,3,0,4,4,0,3,7,5,3,2,2,2,0.428244,1.06949,-7.5,51
231,1,1,9,6,4,2,4,5,7,2,2,2,2,4,0,4,-28.0059,2.12168,-7.5,55
232,3,1,5,5,3,3,5,4,2,0,5,0,4,6,4,3,-14.2093,3.25319,-7.5,53
233,3,2,1,5,2,6,2,2,5,3,0,0,5,6,2,0,20.3969,-34.557,-7.5,44
234,4,5,5,3,3,1,3,5,3,2,2,7,1,1,7,2,-17.6122,6.20486,-7.5,54
235,3,3,2,2,5,0,4,4,4,9,3,0,3,5,4,0,-31.0045,3.51594,-7.5,51
236,2,1,2,4,1,3,4,1,2,6,2,3,2,3,2,6,9.55203,-15.2572,-7.5,44
237,6,0,4,3,3,4,4,3,1,0,2,2,1,3,4,5,8.74181,5.376,-7.5,45
238,2,4,4,2,2,2,4,4,4,4,3,3,2,3,6,1,3.47446,-25.333,-7.5,50
239,2,5,6,3,2,3,6,1,3,1,4,4,2,4,3,4,-22.8543,14.846,-7.5,53
240,1,2,4,2,2,4,2,3,3,0,3,2,3,6,1,1,32.3939,-0.206162,-7.5,39
241,3,6,3,1,4,3,2,2,4,3,3,1,2,4,2,3,-27.3958,-18.1556,-7.5,46
242,5,2,3,0,5,1,1,6,5,2,3,4,4,3,4,2,26.2775,-17.719,-7.5,50
243,3,6,4,2,0,3,1,3,2,5,2,2,3,7,3,3,3.50983,-25.4822,-7.5,49
244,2,1,4,2,4,3,1,4,2,3,4,9,4,4,3,1,13.2408,13.7578,-7.5,51
245,7,0,4,2,1,1,2,3,4,2,2,6,3,2,3,2,3.94056,23.1633,-7.5,44
246,1,2,5,4,4,6,2,3,5,2,3,2,2,2,2,3,-18.0494,-4.10467,-7.5,48
247,1,1,4,1,3,2,5,1,1,3,1,4,3,3,2,0,-16.4997,-1.66919,-7.5,35
248,2,3,2,2,4,5,3,2,3,1,3,1,2,2,1,4,-18.1176,-14.2215,-7.5,40
249,2,6,7,3,4,5,2,1,4,3,1,5,4,5,4,5,30.441,6.21534,-7.5,61
250,3,4,6,2,3,2,4,1,4,0,0,6,1,3,2,4,-22.7794,34.7343,-7.5,45
251,2,4,5,1,3,3,0,2,1,3,2,2,2,2,7,5,4.66469,-21.1589,-7.5,44
252,3,2,1,1,3,4,1,4,3,3,4,0,5,2,1,5,24.6082,-13.0483,-7.5,42
253,2,4,6,3,0,6,1,3,5,4,1,6,0,4,2,0,-5.04838,6.84438,-7.5,47
254,5,6,6,1,2,3,6,5,3,1,2,4,3,2,4,0,-20.6655,3.40699,-7.5,53
255,3,3,1,6,5,2,1,3,0,0,4,3,2,1,1,2,-16.2328,-31.7466,-7.5,37
256,2,2,2,0,1,1,5,0,4,1,2,3,3,4,3,1,12.4075,-26.8589,-7.5,34
